Exchange Date,Close,Implied Volatility,Delta,Theta,Gamma,Open Interest,Rho,Vega,Strike Price,Days to Maturity,Close_Index,Log Forward Moneyness
2023-09-26,529.5,16.5,-0.8,0.0,0.0,1.0,-21.4,9.6,4700,206,4129.18,0.1110283262059223
2023-09-26,707.3,17.8,-0.9,0.2,0.0,0.0,-23.8,7.3,4900,206,4129.18,0.1527010226064902
2023-09-26,447.8,16.2,-0.7,0.0,0.0,0.0,-19.8,9.2,4600,206,4129.18,0.08952212098495868
2023-09-26,373.7,16.1,-0.7,-0.1,0.0,0.0,-18.0,11.3,4500,206,4129.18,0.0675432142661834
2023-09-26,487.8,16.3,-0.8,0.0,0.0,0.0,-20.6,9.4,4650,206,4129.18,0.10033303708917432
2023-09-27,614.0,17.2,-0.8,0.2,0.0,0.0,-22.6,7.1,4800,205,4131.68,0.13156606056764594
2023-09-27,407.9,16.2,-0.7,-0.1,0.0,0.0,-18.8,11.5,4550,205,4131.68,0.07807737561665962
2023-09-27,569.9,16.9,-0.8,0.0,0.0,0.0,-21.9,9.7,4750,205,4131.68,0.12109476070035055
2023-09-27,372.4,16.2,-0.7,-0.1,0.0,0.0,-17.8,11.2,4500,205,4131.68,0.06702753943007467
2023-09-27,445.7,16.3,-0.7,0.0,0.0,0.0,-19.7,9.2,4600,205,4131.68,0.08900644614884987
2023-09-27,798.6,19.0,-0.9,0.2,0.0,0.0,-24.6,7.4,5000,205,4131.68,0.172388055087901
2023-09-27,704.9,17.9,-0.9,0.2,0.0,0.0,-23.7,7.3,4900,205,4131.68,0.1521853477703816
2023-09-27,728.1,18.1,-0.9,0.2,0.0,0.0,-23.9,7.3,4925,205,4131.68,0.15727441727785285
2023-09-27,659.0,17.5,-0.8,0.2,0.0,0.0,-23.1,7.2,4850,205,4131.68,0.1419288476031925
2023-09-27,527.0,16.6,-0.8,0.0,0.0,1.0,-21.2,9.6,4700,205,4131.68,0.11051265136981363
2023-09-27,485.5,16.3,-0.8,0.0,0.0,0.0,-20.5,9.4,4650,205,4131.68,0.09981736225306548
2023-09-28,771.8,18.7,-0.9,0.2,0.0,0.0,-24.3,7.3,5000,204,4161.56,0.1652717440722936
2023-09-28,633.2,17.4,-0.8,0.2,0.0,0.0,-22.8,7.2,4850,204,4161.56,0.134812536587585
2023-09-28,422.9,16.2,-0.7,-0.1,0.0,0.0,-19.2,11.6,4600,204,4161.56,0.08189013513324254
2023-09-28,351.5,16.1,-0.7,-0.1,0.0,0.0,-17.3,11.1,4500,204,4161.56,0.05991122841446724
2023-09-28,461.8,16.2,-0.8,0.0,0.0,0.0,-20.0,9.3,4650,204,4161.56,0.0927010512374582
2023-09-28,502.6,16.4,-0.8,0.0,0.0,1.0,-20.8,9.5,4700,204,4161.56,0.10339634035420618
2023-09-28,701.8,17.9,-0.9,0.2,0.0,0.0,-23.6,7.3,4925,204,4161.56,0.15015810626224552
2023-09-28,588.5,17.1,-0.8,0.2,0.0,0.0,-22.2,7.1,4800,204,4161.56,0.12444974955203839
2023-09-28,386.1,16.1,-0.7,-0.1,0.0,0.0,-18.3,11.4,4550,204,4161.56,0.07096106460105224
2023-09-28,678.7,17.7,-0.8,0.2,0.0,0.0,-23.3,7.2,4900,204,4161.56,0.14506903675477412
2023-09-28,544.9,16.7,-0.8,0.0,0.0,0.0,-21.5,9.6,4750,204,4161.56,0.11397844968474315
2023-09-29,683.4,16.9,-0.9,0.2,0.0,0.0,-23.7,7.4,4925,203,4174.66,0.14710478142069883
2023-09-29,570.4,16.1,-0.8,0.2,0.0,0.0,-22.3,7.2,4800,203,4174.66,0.12139642471049197
2023-09-29,484.7,15.6,-0.8,0.1,0.0,1.0,-20.8,9.6,4700,203,4174.66,0.10034301551265948
2023-09-29,526.9,15.9,-0.8,0.1,0.0,0.0,-21.6,9.8,4750,203,4174.66,0.1109251248431965
2023-09-29,369.0,15.4,-0.7,-0.1,0.0,0.0,-18.2,11.4,4550,203,4174.66,0.06790773975950579
2023-09-29,753.4,17.7,-0.9,0.2,0.0,0.0,-24.4,7.5,5000,203,4174.66,0.16221841923074704
2023-09-29,614.9,16.3,-0.8,0.2,0.0,0.0,-22.9,7.3,4850,203,4174.66,0.13175921174603844
2023-09-29,660.4,16.7,-0.9,0.2,0.0,0.0,-23.4,7.4,4900,203,4174.66,0.14201571191322762
2023-09-29,334.7,15.4,-0.7,-0.1,0.0,0.0,-17.1,11.2,4500,203,4174.66,0.056857903572920726
2023-09-29,405.5,15.5,-0.7,0.0,0.0,0.0,-19.1,9.2,4600,203,4174.66,0.07883681029169592
2023-09-29,444.1,15.4,-0.8,0.1,0.0,0.0,-20.0,9.4,4650,203,4174.66,0.08964772639591163
2023-10-02,366.8,16.1,-0.7,-0.1,0.0,0.0,-17.4,11.1,4500,200,4137.63,0.06603642840793358
2023-10-02,565.6,16.9,-0.8,0.0,0.0,0.0,-21.4,9.6,4750,200,4137.63,0.12010364967820931
2023-10-02,795.3,19.0,-0.9,0.2,0.0,0.0,-24.0,7.2,5000,200,4137.63,0.1713969440657598
2023-10-02,655.2,17.5,-0.8,0.2,0.0,0.0,-22.6,7.1,4850,200,4137.63,0.14093773658105122
2023-10-02,522.5,16.5,-0.8,0.0,0.0,1.0,-20.8,9.5,4700,200,4137.63,0.10952154034767243
2023-10-02,440.7,16.2,-0.7,0.0,0.0,0.0,-19.2,9.1,4600,200,4137.63,0.08801533512670873
2023-10-02,480.7,16.2,-0.8,0.0,0.0,0.0,-20.0,9.3,4650,200,4137.63,0.09882625123092452
2023-10-02,701.3,17.9,-0.9,0.2,0.0,0.0,-23.1,7.2,4900,200,4137.63,0.15119423674824045
2023-10-02,402.6,16.1,-0.7,-0.1,0.0,0.0,-18.4,11.3,4550,200,4137.63,0.0770862645945185
2023-10-02,724.6,18.2,-0.9,0.2,0.0,0.0,-23.4,7.2,4925,200,4137.63,0.15628330625571163
2023-10-02,609.9,17.1,-0.8,0.2,0.0,0.0,-22.1,7.0,4800,200,4137.63,0.13057494954550466
2023-10-03,478.2,16.2,-0.7,0.0,0.0,0.0,-19.2,9.1,4600,199,4095.59,0.09831729924611503
2023-10-03,438.6,16.1,-0.7,-0.1,0.0,0.0,-18.4,11.3,4550,199,4095.59,0.08738822871392472
2023-10-03,519.5,16.2,-0.8,0.0,0.0,0.0,-20.0,9.3,4650,199,4095.59,0.10912821535033068
2023-10-03,766.2,18.2,-0.9,0.2,0.0,0.0,-23.4,7.2,4925,199,4095.59,0.16658527037511794
2023-10-03,401.0,16.1,-0.7,-0.1,0.0,0.0,-17.4,11.1,4500,199,4095.59,0.0763383925273397
2023-10-03,605.9,16.9,-0.8,0.0,0.0,0.0,-21.4,9.6,4750,199,4095.59,0.13040561379761564
2023-10-03,562.1,16.5,-0.8,0.0,0.0,1.0,-20.8,9.5,4700,199,4095.59,0.11982350446707868
2023-10-03,696.4,17.5,-0.8,0.2,0.0,0.0,-22.6,7.1,4850,199,4095.59,0.15123970070045753
2023-10-03,650.7,17.1,-0.8,0.2,0.0,0.0,-22.1,7.0,4800,199,4095.59,0.1408769136649109
2023-10-03,742.8,17.9,-0.9,0.2,0.0,0.0,-23.1,7.2,4900,199,4095.59,0.16149620086764666
2023-10-03,837.1,19.0,-0.9,0.2,0.0,0.0,-24.0,7.2,5000,199,4095.59,0.18169890818516618
2023-10-04,396.5,16.4,-0.7,-0.1,0.0,0.0,-17.8,11.1,4500,198,4099.85,0.07538837896414015
2023-10-04,433.9,16.5,-0.7,0.0,0.0,0.0,-18.7,8.9,4550,198,4099.85,0.08643821515072521
2023-10-04,601.0,17.3,-0.8,0.2,0.0,0.0,-21.6,6.9,4750,198,4099.85,0.12945560023441594
2023-10-04,646.0,17.6,-0.8,0.2,0.0,0.0,-22.1,7.0,4800,198,4099.85,0.1399269001017114
2023-10-04,557.0,17.0,-0.8,0.0,0.0,1.0,-20.9,9.4,4700,198,4099.85,0.11887349090387891
2023-10-04,514.4,16.7,-0.8,0.0,0.0,0.0,-20.3,9.3,4650,198,4099.85,0.10817820178713107
2023-10-04,691.9,18.0,-0.9,0.2,0.0,0.0,-22.6,7.0,4850,198,4099.85,0.1502896871372579
2023-10-04,473.3,16.5,-0.8,0.0,0.0,0.0,-19.5,9.1,4600,198,4099.85,0.09736728568291536
2023-10-04,738.5,18.5,-0.9,0.2,0.0,0.0,-23.1,7.1,4900,198,4099.85,0.16054618730444706
2023-10-04,762.0,18.8,-0.9,0.2,0.0,0.0,-23.3,7.1,4925,198,4099.85,0.16563525681191837
2023-10-04,833.2,19.7,-0.9,0.1,0.0,0.0,-24.0,7.1,5000,198,4099.85,0.1807488946219665
2023-10-05,832.8,19.6,-0.9,0.1,0.0,0.0,-23.9,7.1,5000,197,4099.81,0.1808482401651612
2023-10-05,556.4,16.9,-0.8,0.0,0.0,1.0,-20.9,9.4,4700,197,4099.81,0.11897283644707371
2023-10-05,691.3,17.9,-0.9,0.2,0.0,0.0,-22.6,7.1,4850,197,4099.81,0.15038903268045276
2023-10-05,737.9,18.4,-0.9,0.2,0.0,0.0,-23.1,7.1,4900,197,4099.81,0.16064553284764183
2023-10-05,761.5,18.7,-0.9,0.2,0.0,0.0,-23.3,7.1,4925,197,4099.81,0.1657346023551131
2023-10-05,600.3,17.1,-0.8,0.2,0.0,0.0,-21.5,6.9,4750,197,4099.81,0.12955494577761062
2023-10-05,472.6,16.4,-0.8,0.0,0.0,0.0,-19.5,9.1,4600,197,4099.81,0.09746663122611017
2023-10-05,433.2,16.4,-0.7,0.0,0.0,0.0,-18.7,8.9,4550,197,4099.81,0.08653756069391993
2023-10-05,645.4,17.4,-0.8,0.2,0.0,0.0,-22.1,7.0,4800,197,4099.81,0.140026245644906
2023-10-05,395.8,16.3,-0.7,-0.1,0.0,0.0,-17.8,11.1,4500,197,4099.81,0.07548772450733499
2023-10-05,513.7,16.6,-0.8,0.0,0.0,0.0,-20.2,9.3,4650,197,4099.81,0.10827754733032577
2023-10-06,605.9,17.1,-0.8,0.2,0.0,0.0,-21.6,7.0,4800,196,4144.43,0.12929120180626563
2023-10-06,518.6,16.5,-0.8,0.0,0.0,1.0,-20.4,9.3,4700,196,4144.43,0.10823779260843312
2023-10-06,697.1,17.9,-0.9,0.2,0.0,0.0,-22.7,7.1,4900,196,4144.43,0.14991048900900128
2023-10-06,398.7,16.2,-0.7,-0.1,0.0,0.0,-18.0,11.2,4550,196,4144.43,0.07580251685527943
2023-10-06,720.4,18.2,-0.9,0.2,0.0,0.0,-22.9,7.1,4925,196,4144.43,0.1549995585164726
2023-10-06,651.1,17.5,-0.8,0.2,0.0,0.0,-22.2,7.0,4850,196,4144.43,0.1396539888418121
2023-10-06,437.0,16.2,-0.7,0.0,0.0,0.0,-18.8,9.0,4600,196,4144.43,0.08673158738746958
2023-10-06,477.0,16.3,-0.8,0.0,0.0,0.0,-19.6,9.2,4650,196,4144.43,0.09754250349168529
2023-10-06,362.5,16.1,-0.7,-0.1,0.0,0.0,-17.1,11.0,4500,196,4144.43,0.06475268066869438
2023-10-06,791.0,19.0,-0.9,0.2,0.0,0.0,-23.6,7.2,5000,196,4144.43,0.1701131963265207
2023-10-06,561.7,16.9,-0.8,0.0,0.0,0.0,-21.0,9.5,4750,196,4144.43,0.11881990193897014
2023-10-09,461.9,16.2,-0.8,0.0,0.0,0.0,-19.0,9.0,4600,193,4112.57,0.09471748134031675
2023-10-09,422.7,16.3,-0.7,0.0,0.0,0.0,-18.2,8.8,4550,193,4112.57,0.08378841080812635
2023-10-09,634.8,17.3,-0.8,0.2,0.0,0.0,-21.6,6.9,4800,193,4112.57,0.13727709575911262
2023-10-09,727.4,18.3,-0.9,0.2,0.0,0.0,-22.6,7.0,4900,193,4112.57,0.15789638296184838
2023-10-09,822.3,19.5,-0.9,0.1,0.0,0.0,-23.4,7.1,5000,193,4112.57,0.1780990902793677
2023-10-09,680.7,17.7,-0.9,0.2,0.0,0.0,-22.1,7.0,4850,193,4112.57,0.14763988279465914
2023-10-09,589.7,17.0,-0.8,0.2,0.0,0.0,-21.1,6.8,4750,193,4112.57,0.12680579589181729
2023-10-09,502.9,16.4,-0.8,0.0,0.0,0.0,-19.8,9.2,4650,193,4112.57,0.10552839744453232
2023-10-09,385.8,16.2,-0.7,-0.1,0.0,0.0,-17.3,11.0,4500,193,4112.57,0.07273857462154143
2023-10-09,545.6,16.7,-0.8,0.0,0.0,1.0,-20.5,9.3,4700,193,4112.57,0.11622368656128022
2023-10-09,751.0,18.6,-0.9,0.2,0.0,0.0,-22.8,7.0,4925,193,4112.57,0.16298545246931964
2023-10-10,464.0,15.8,-0.8,0.0,0.0,1.0,-19.4,9.3,4700,192,4205.23,0.09403242410696921
2023-10-10,638.6,17.0,-0.8,0.2,0.0,0.0,-22.0,7.1,4900,192,4205.23,0.13570512050753739
2023-10-10,317.5,15.8,-0.6,-0.1,0.0,0.0,-15.8,10.7,4500,192,4205.23,0.05054731216723043
2023-10-10,505.7,16.0,-0.8,0.0,0.0,0.0,-20.2,9.4,4750,192,4205.23,0.10461453343750629
2023-10-10,548.9,16.4,-0.8,0.1,0.0,0.0,-20.8,9.5,4800,192,4205.23,0.11508583330480164
2023-10-10,731.5,18.0,-0.9,0.2,0.0,0.0,-23.0,7.2,5000,192,4205.23,0.15590782782505672
2023-10-10,661.6,17.2,-0.9,0.2,0.0,0.0,-22.3,7.1,4925,192,4205.23,0.14079419001500865
2023-10-10,386.1,15.7,-0.7,-0.1,0.0,0.0,-17.8,11.3,4600,192,4205.23,0.07252621888600574
2023-10-10,424.0,15.7,-0.7,0.0,0.0,0.0,-18.6,9.1,4650,192,4205.23,0.08333713499022131
2023-10-10,593.2,16.7,-0.8,0.2,0.0,0.0,-21.4,7.0,4850,192,4205.23,0.12544862034034815
2023-10-10,350.5,15.6,-0.7,-0.1,0.0,0.0,-16.8,11.0,4550,192,4205.23,0.061597148353815544
2023-10-11,591.5,15.8,-0.8,0.2,0.0,0.0,-21.7,7.1,4850,191,4200.8,0.12659221475856408
2023-10-11,315.7,15.4,-0.7,-0.1,0.0,0.0,-15.9,10.8,4500,191,4200.8,0.05169090658544631
2023-10-11,462.3,15.2,-0.8,0.1,0.0,1.0,-19.6,9.4,4700,191,4200.8,0.0951760185251853
2023-10-11,547.0,15.6,-0.8,0.2,0.0,0.0,-21.0,7.0,4800,191,4200.8,0.11622942772301761
2023-10-11,422.6,15.2,-0.8,0.0,0.0,0.0,-18.8,9.1,4650,191,4200.8,0.08448072940843725
2023-10-11,503.9,15.5,-0.8,0.1,0.0,0.0,-20.4,9.5,4750,191,4200.8,0.10575812785572213
2023-10-11,660.3,16.5,-0.9,0.2,0.0,0.0,-22.5,7.2,4925,191,4200.8,0.1419377844332245
2023-10-11,384.9,15.3,-0.7,-0.1,0.0,0.0,-17.9,11.3,4600,191,4200.8,0.07366981330422175
2023-10-11,730.8,17.3,-0.9,0.2,0.0,0.0,-23.1,7.3,5000,191,4200.8,0.1570514222432727
2023-10-11,349.2,15.2,-0.7,-0.1,0.0,0.0,-16.9,11.1,4550,191,4200.8,0.06274074277203139
2023-10-11,637.1,16.2,-0.9,0.2,0.0,0.0,-22.2,7.2,4900,191,4200.8,0.13684871492575326
2023-10-12,353.2,15.5,-0.7,-0.1,0.0,0.0,-16.8,11.0,4550,190,4198.23,0.06344230726272301
2023-10-12,427.8,15.5,-0.8,0.0,0.0,0.0,-18.6,9.1,4650,190,4198.23,0.08518229389912883
2023-10-12,598.5,16.5,-0.8,0.2,0.0,0.0,-21.4,7.0,4850,190,4198.23,0.1272937792492556
2023-10-12,644.2,16.9,-0.9,0.2,0.0,0.0,-21.9,7.1,4900,190,4198.23,0.13755027941644477
2023-10-12,468.2,15.6,-0.8,0.0,0.0,1.0,-19.4,9.3,4700,190,4198.23,0.09587758301587687
2023-10-12,737.9,18.0,-0.9,0.2,0.0,0.0,-22.8,7.2,5000,190,4198.23,0.15775298673396415
2023-10-12,389.5,15.6,-0.7,-0.1,0.0,0.0,-17.8,11.2,4600,190,4198.23,0.07437137779491314
2023-10-12,510.2,15.9,-0.8,0.0,0.0,0.0,-20.2,9.4,4750,190,4198.23,0.10645969234641367
2023-10-12,553.7,16.2,-0.8,0.2,0.0,0.0,-20.8,6.9,4800,190,4198.23,0.11693099221370915
2023-10-12,667.4,17.2,-0.9,0.2,0.0,0.0,-22.2,7.1,4925,190,4198.23,0.14263934892391597
2023-10-12,319.3,15.6,-0.7,-0.1,0.0,0.0,-15.9,10.7,4500,190,4198.23,0.05239247107613796
2023-10-13,405.8,16.4,-0.7,-0.1,0.0,0.0,-17.5,11.0,4550,189,4136.12,0.07843675387084077
2023-10-13,661.1,17.9,-0.8,0.1,0.0,0.0,-21.5,6.9,4850,189,4136.12,0.14228822585737358
2023-10-13,707.6,18.4,-0.9,0.1,0.0,0.0,-22.0,6.9,4900,189,4136.12,0.15254472602456262
2023-10-13,615.3,17.4,-0.8,0.1,0.0,0.0,-21.0,6.8,4800,189,4136.12,0.1319254388218268
2023-10-13,369.5,16.3,-0.7,-0.1,0.0,0.0,-16.7,10.8,4500,189,4136.12,0.06738691768425562
2023-10-13,731.1,18.6,-0.9,0.1,0.0,0.0,-22.2,6.9,4925,189,4136.12,0.1576337955320338
2023-10-13,526.8,16.8,-0.8,0.0,0.0,1.0,-19.8,9.2,4700,189,4136.12,0.11087202962399453
2023-10-13,570.4,17.2,-0.8,0.1,0.0,0.0,-20.4,6.7,4750,189,4136.12,0.12145413895453144
2023-10-13,444.3,16.4,-0.8,0.0,0.0,0.0,-18.4,8.8,4600,189,4136.12,0.08936582440303101
2023-10-13,484.7,16.5,-0.8,0.0,0.0,0.0,-19.1,9.0,4650,189,4136.12,0.1001767405072466
2023-10-13,802.1,19.5,-0.9,0.1,0.0,0.0,-22.8,7.0,5000,189,4136.12,0.17274743334208204
2023-10-16,514.7,16.5,-0.8,0.0,0.0,1.0,-19.5,9.1,4700,186,4149.86,0.10782434833836528
2023-10-16,602.8,17.2,-0.8,0.1,0.0,0.0,-20.7,6.8,4800,186,4149.86,0.12887775753619776
2023-10-16,648.5,17.6,-0.9,0.1,0.0,0.0,-21.2,6.8,4850,186,4149.86,0.1392405445717443
2023-10-16,432.8,16.2,-0.8,0.0,0.0,0.0,-18.0,8.8,4600,186,4149.86,0.08631814311740174
2023-10-16,789.5,19.2,-0.9,0.1,0.0,0.0,-22.5,6.9,5000,186,4149.86,0.1696997520564528
2023-10-16,394.7,16.2,-0.7,-0.1,0.0,0.0,-17.2,10.9,4550,186,4149.86,0.07538907258521149
2023-10-16,718.5,18.3,-0.9,0.1,0.0,0.0,-21.9,6.9,4925,186,4149.86,0.15458611424640464
2023-10-16,358.7,16.1,-0.7,-0.1,0.0,0.0,-16.3,10.7,4500,186,4149.86,0.06433923639862656
2023-10-16,558.1,16.9,-0.8,0.1,0.0,0.0,-20.1,6.7,4750,186,4149.86,0.11840645766890238
2023-10-16,695.0,18.1,-0.9,0.1,0.0,0.0,-21.7,6.9,4900,186,4149.86,0.14949704473893338
2023-10-16,472.9,16.3,-0.8,0.0,0.0,0.0,-18.8,8.9,4650,186,4149.86,0.09712905922161734
2023-10-17,717.4,18.5,-0.9,0.1,0.0,0.0,-21.7,6.9,4925,185,4152.32,0.1540830878366204
2023-10-17,393.6,16.3,-0.7,-0.1,0.0,0.0,-17.0,10.9,4550,185,4152.32,0.07488604617542717
2023-10-17,556.8,17.0,-0.8,0.1,0.0,0.0,-20.0,9.2,4750,185,4152.32,0.11790343125911802
2023-10-17,513.4,16.6,-0.8,0.0,0.0,1.0,-19.3,9.1,4700,185,4152.32,0.10732132192858101
2023-10-17,431.6,16.3,-0.7,0.0,0.0,0.0,-17.9,8.7,4600,185,4152.32,0.0858151167076175
2023-10-17,693.9,18.2,-0.9,0.1,0.0,0.0,-21.5,6.8,4900,185,4152.32,0.1489940183291491
2023-10-17,601.5,17.3,-0.8,0.1,0.0,0.0,-20.5,6.7,4800,185,4152.32,0.1283747311264133
2023-10-17,647.3,17.7,-0.8,0.1,0.0,0.0,-21.0,6.8,4850,185,4152.32,0.13873751816195992
2023-10-17,357.8,16.2,-0.7,-0.1,0.0,0.0,-16.1,10.6,4500,185,4152.32,0.06383620998884212
2023-10-17,788.5,19.4,-0.9,0.1,0.0,0.0,-22.3,6.9,5000,185,4152.32,0.16919672564666846
2023-10-17,471.6,16.4,-0.8,0.0,0.0,0.0,-18.6,8.9,4650,185,4152.32,0.09662603281183299
2023-10-18,512.2,16.9,-0.8,0.0,0.0,0.0,-19.0,8.9,4650,184,4105.86,0.10796761446640421
2023-10-18,690.8,18.3,-0.9,0.1,0.0,0.0,-21.2,6.8,4850,184,4105.86,0.15007909981653103
2023-10-18,431.4,16.7,-0.7,0.0,0.0,0.0,-17.5,8.6,4550,184,4105.86,0.08622762782999836
2023-10-18,832.6,20.1,-0.9,0.1,0.0,0.0,-22.4,6.8,5000,184,4105.86,0.1805383073012396
2023-10-18,393.9,16.7,-0.7,-0.1,0.0,2.0,-16.7,10.7,4500,184,4105.86,0.0751777916434133
2023-10-18,599.4,17.5,-0.8,0.1,0.0,0.0,-20.2,6.6,4750,184,4105.86,0.12924501291368906
2023-10-18,737.6,18.8,-0.9,0.1,0.0,0.0,-21.6,6.8,4900,184,4105.86,0.16033559998372018
2023-10-18,470.9,16.7,-0.8,0.0,0.0,0.0,-18.3,8.7,4600,184,4105.86,0.0971566983621885
2023-10-18,761.2,19.1,-0.9,0.1,0.0,0.0,-21.8,6.8,4925,184,4105.86,0.1654246694911915
2023-10-18,644.7,17.8,-0.8,0.1,0.0,0.0,-20.7,6.7,4800,184,4105.86,0.13971631278098456
2023-10-18,555.1,17.3,-0.8,0.0,0.0,1.0,-19.6,9.0,4700,184,4105.86,0.11866290358315225
2023-10-19,408.9,17.1,-0.7,-0.1,0.0,2.0,-16.8,10.6,4500,183,4090.33,0.07905695085926584
2023-10-19,486.6,17.1,-0.8,0.0,0.0,0.0,-18.3,8.7,4600,183,4090.33,0.10103585757804112
2023-10-19,616.2,18.0,-0.8,0.1,0.0,0.0,-20.1,6.6,4750,183,4090.33,0.1331241721295417
2023-10-19,850.3,20.6,-0.9,0.1,0.0,0.0,-22.3,6.8,5000,183,4090.33,0.18441746651709212
2023-10-19,755.1,19.4,-0.9,0.1,0.0,0.0,-21.5,6.7,4900,183,4090.33,0.16421475919957265
2023-10-19,661.8,18.3,-0.8,0.1,0.0,0.0,-20.6,6.6,4800,183,4090.33,0.14359547199683712
2023-10-19,528.3,17.3,-0.8,0.0,0.0,0.0,-19.0,8.8,4650,183,4090.33,0.11184677368225676
2023-10-19,571.6,17.7,-0.8,0.1,0.0,1.0,-19.6,8.9,4700,183,4090.33,0.12254206279900474
2023-10-19,446.7,17.1,-0.8,0.0,0.0,0.0,-17.6,8.5,4550,183,4090.33,0.09010678704585083
2023-10-19,778.8,19.7,-0.9,0.1,0.0,0.0,-21.7,6.7,4925,183,4090.33,0.16930382870704394
2023-10-19,708.1,18.8,-0.9,0.1,0.0,0.0,-21.1,6.7,4850,183,4090.33,0.15395825903238353
2023-10-20,540.0,17.3,-0.8,0.0,0.0,0.0,-19.0,8.8,4600,182,4024.68,0.11730569341120017
2023-10-20,813.8,19.4,-0.9,0.3,0.0,0.0,-21.9,4.5,4900,182,4024.68,0.18048459503273162
2023-10-20,673.1,17.9,-0.9,0.1,0.0,0.0,-20.6,6.6,4750,182,4024.68,0.14939400796270072
2023-10-20,498.4,17.1,-0.8,0.0,0.0,0.0,-18.3,8.6,4550,182,4024.68,0.10637662287900984
2023-10-20,627.7,17.6,-0.9,0.1,0.0,1.0,-20.1,6.6,4700,182,4024.68,0.1388118986321637
2023-10-20,766.4,19.0,-0.9,0.2,0.0,0.0,-21.5,6.7,4850,182,4024.68,0.17022809486554266
2023-10-20,909.8,20.5,-0.9,0.3,0.0,0.0,-22.6,4.5,5000,182,4024.68,0.2006873023502512
2023-10-20,583.2,17.4,-0.8,0.1,0.0,0.0,-19.6,6.5,4650,182,4024.68,0.12811660951541567
2023-10-20,837.7,19.6,-0.9,0.3,0.0,0.0,-22.1,4.5,4925,182,4024.68,0.18557366454020305
2023-10-20,719.4,18.4,-0.9,0.1,0.0,1.0,-21.1,6.7,4800,182,4024.68,0.159865307829996
2023-10-20,458.4,17.0,-0.8,0.0,0.0,2.0,-17.6,8.4,4500,182,4024.68,0.0953267866924248
2023-10-23,571.8,17.7,-0.8,0.1,0.0,0.0,-19.1,6.3,4650,179,4041.75,0.12415301474352185
2023-10-23,662.5,18.4,-0.9,0.1,0.0,0.0,-20.1,6.5,4750,179,4041.75,0.1454304131908067
2023-10-23,827.5,20.4,-0.9,0.1,0.0,0.0,-21.5,6.6,4925,179,4041.75,0.1816100697683092
2023-10-23,803.6,20.1,-0.9,0.1,0.0,0.0,-21.3,6.6,4900,179,4041.75,0.1765210002608379
2023-10-23,616.7,18.0,-0.8,0.1,0.0,1.0,-19.6,6.4,4700,179,4041.75,0.13484830386026989
2023-10-23,899.6,21.3,-0.9,0.2,0.0,0.0,-22.0,4.4,5000,179,4041.75,0.1967237075783573
2023-10-23,756.1,19.5,-0.9,0.1,0.0,0.0,-21.0,6.6,4850,179,4041.75,0.1662645000936487
2023-10-23,709.0,18.9,-0.9,0.1,0.0,1.0,-20.5,6.5,4800,179,4041.75,0.15590171305810221
2023-10-23,445.7,17.0,-0.8,-0.0,0.0,2.0,-17.1,8.3,4500,179,4041.75,0.09136319192053109
2023-10-23,486.1,17.1,-0.8,0.0,0.0,0.0,-17.9,8.5,4550,179,4041.75,0.10241302810711596
2023-10-23,528.2,17.4,-0.8,0.0,0.0,0.0,-18.5,8.6,4600,179,4041.75,0.11334209863930632
2023-10-24,427.3,17.0,-0.7,-0.0,0.0,2.0,-16.8,8.3,4500,178,4065.37,0.08562578769337446
2023-10-24,688.6,18.9,-0.9,0.1,0.0,1.0,-20.3,6.5,4800,178,4065.37,0.15016430883094556
2023-10-24,596.1,17.9,-0.8,0.1,0.0,1.0,-19.3,6.4,4700,178,4065.37,0.12911089963311317
2023-10-24,551.5,17.6,-0.8,0.0,0.0,0.0,-18.8,8.7,4650,178,4065.37,0.1184156105163652
2023-10-24,879.3,21.5,-0.9,0.1,0.0,0.0,-21.7,6.6,5000,178,4065.37,0.1909863033512006
2023-10-24,783.3,20.1,-0.9,0.1,0.0,0.0,-21.0,6.6,4900,178,4065.37,0.1707835960336813
2023-10-24,807.2,20.4,-0.9,0.1,0.0,0.0,-21.2,6.6,4925,178,4065.37,0.1758726655411525
2023-10-24,735.7,19.4,-0.9,0.1,0.0,0.0,-20.7,6.5,4850,178,4065.37,0.16052709586649216
2023-10-24,466.8,17.0,-0.8,0.0,0.0,0.0,-17.5,8.4,4550,178,4065.37,0.09667562387995926
2023-10-24,642.0,18.3,-0.8,0.1,0.0,0.0,-19.8,6.4,4750,178,4065.37,0.13969300896365014
2023-10-24,508.3,17.2,-0.8,0.0,0.0,0.0,-18.2,8.6,4600,178,4065.37,0.10760469441214955
2023-10-25,630.5,17.5,-0.9,0.1,0.0,0.0,-19.9,6.5,4750,177,4073.35,0.13782160105258065
2023-10-25,498.3,16.7,-0.8,0.0,0.0,0.0,-18.1,8.6,4600,177,4073.35,0.10573328650108017
2023-10-25,866.6,20.2,-0.9,0.3,0.0,0.0,-21.8,4.5,5000,177,4073.35,0.1891148954401313
2023-10-25,723.4,18.5,-0.9,0.1,0.0,0.0,-20.8,6.6,4850,177,4073.35,0.1586556879554228
2023-10-25,541.1,17.0,-0.8,0.1,0.0,0.0,-18.8,6.3,4650,177,4073.35,0.11654420260529579
2023-10-25,770.8,19.2,-0.9,0.1,0.0,0.0,-21.1,6.6,4900,177,4073.35,0.16891218812261188
